ProcessID,ProcessName,Domain,CapabilityID,CapabilityName,CapabilityType,Status
design2cost,Design2Cost / Design2Source,Engineering,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
design2cost,Design2Cost / Design2Source,Engineering,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,process_mining_import,Process Mining Import,process-mining,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,business_question_router,Business Question Router,intake-ai,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
project2cash,Engineer2Order / Project2Cash,Projects,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
dock2stock,Dock2Stock,Warehouse,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
dock2stock,Dock2Stock,Warehouse,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
dock2stock,Dock2Stock,Warehouse,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
dock2stock,Dock2Stock,Warehouse,process_mining_import,Process Mining Import,process-mining,planned_with_contract
dock2stock,Dock2Stock,Warehouse,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
dock2stock,Dock2Stock,Warehouse,business_question_router,Business Question Router,intake-ai,planned_with_contract
dock2stock,Dock2Stock,Warehouse,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
dock2stock,Dock2Stock,Warehouse,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
dock2stock,Dock2Stock,Warehouse,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
dock2stock,Dock2Stock,Warehouse,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
dock2stock,Dock2Stock,Warehouse,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
dock2stock,Dock2Stock,Warehouse,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
dock2stock,Dock2Stock,Warehouse,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
dock2stock,Dock2Stock,Warehouse,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
dock2stock,Dock2Stock,Warehouse,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
dock2stock,Dock2Stock,Warehouse,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
dock2stock,Dock2Stock,Warehouse,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
dock2stock,Dock2Stock,Warehouse,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
dock2stock,Dock2Stock,Warehouse,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
dock2stock,Dock2Stock,Warehouse,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
dock2stock,Dock2Stock,Warehouse,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
dock2stock,Dock2Stock,Warehouse,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
dock2stock,Dock2Stock,Warehouse,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
dock2stock,Dock2Stock,Warehouse,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
dock2stock,Dock2Stock,Warehouse,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,process_mining_import,Process Mining Import,process-mining,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,business_question_router,Business Question Router,intake-ai,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
pick2pack2ship,Pick2Pack2Ship,Warehouse,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
return2disposition,Return2Disposition,Service,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
return2disposition,Return2Disposition,Service,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
return2disposition,Return2Disposition,Service,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
return2disposition,Return2Disposition,Service,process_mining_import,Process Mining Import,process-mining,planned_with_contract
return2disposition,Return2Disposition,Service,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
return2disposition,Return2Disposition,Service,business_question_router,Business Question Router,intake-ai,planned_with_contract
return2disposition,Return2Disposition,Service,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
return2disposition,Return2Disposition,Service,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
return2disposition,Return2Disposition,Service,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
return2disposition,Return2Disposition,Service,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
return2disposition,Return2Disposition,Service,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
return2disposition,Return2Disposition,Service,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
return2disposition,Return2Disposition,Service,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
return2disposition,Return2Disposition,Service,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
return2disposition,Return2Disposition,Service,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
return2disposition,Return2Disposition,Service,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
return2disposition,Return2Disposition,Service,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
return2disposition,Return2Disposition,Service,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
return2disposition,Return2Disposition,Service,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
return2disposition,Return2Disposition,Service,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
return2disposition,Return2Disposition,Service,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
return2disposition,Return2Disposition,Service,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
return2disposition,Return2Disposition,Service,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
return2disposition,Return2Disposition,Service,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
return2disposition,Return2Disposition,Service,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,process_mining_import,Process Mining Import,process-mining,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,business_question_router,Business Question Router,intake-ai,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
complaint2capa,Complaint2CAPA,Quality,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,process_mining_import,Process Mining Import,process-mining,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,business_question_router,Business Question Router,intake-ai,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
nonconformance2disposition,Nonconformance2Disposition,Quality,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
incident2action,Incident2Action,EHS,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
incident2action,Incident2Action,EHS,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
incident2action,Incident2Action,EHS,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
incident2action,Incident2Action,EHS,process_mining_import,Process Mining Import,process-mining,planned_with_contract
incident2action,Incident2Action,EHS,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
incident2action,Incident2Action,EHS,business_question_router,Business Question Router,intake-ai,planned_with_contract
incident2action,Incident2Action,EHS,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
incident2action,Incident2Action,EHS,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
incident2action,Incident2Action,EHS,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
incident2action,Incident2Action,EHS,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
incident2action,Incident2Action,EHS,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
incident2action,Incident2Action,EHS,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
incident2action,Incident2Action,EHS,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
incident2action,Incident2Action,EHS,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
incident2action,Incident2Action,EHS,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
incident2action,Incident2Action,EHS,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
incident2action,Incident2Action,EHS,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
incident2action,Incident2Action,EHS,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
incident2action,Incident2Action,EHS,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
incident2action,Incident2Action,EHS,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
incident2action,Incident2Action,EHS,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
incident2action,Incident2Action,EHS,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
incident2action,Incident2Action,EHS,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
incident2action,Incident2Action,EHS,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
incident2action,Incident2Action,EHS,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,process_mining_import,Process Mining Import,process-mining,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,business_question_router,Business Question Router,intake-ai,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,action_recommendation_engine,Action Recommendation Engine,action-ai,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,value_case_calculator,Value Case Calculator,value-management,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,tenant_readiness_scanner,Tenant Readiness Scanner,tenant-governance,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,deployment_pipeline_generator,Deployment Pipeline Generator,release-automation,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,data_contract_generator,Data Contract Generator,data-contracts,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,multi_agent_bi_sprint_orchestrator,Multi-Agent BI Sprint Orchestrator,agent-orchestration,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,report_portfolio_rationalizer,Report Portfolio Rationalizer,portfolio-optimization,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,process_pack_marketplace_ui,Process Pack Marketplace UI,marketplace-ui,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,industry_compliance_packs,Industry Compliance Packs,compliance,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,automated_documentation_publisher,Automated Documentation Publisher,documentation-automation,planned_with_contract
asset2reliability,Asset2Reliability,Maintenance,fabric_lakehouse_warehouse_scaffold,Fabric Lakehouse/Warehouse Scaffold,fabric-architecture,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,real_source_connector_runner,Real Source Connector Runner,connector-runtime,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,credential_safe_source_session,Credential-Safe Source Session,security-runtime,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,auto_field_mapping_ai,Auto Field Mapping AI,mapping-ai,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,process_mining_import,Process Mining Import,process-mining,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,kpi_ontology_graph,KPI Ontology / KPI Knowledge Graph,knowledge-graph,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,business_question_router,Business Question Router,intake-ai,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,semantic_model_auto_repair,Semantic Model Auto-Repair,model-repair,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,pbir_visual_materializer,PBIR Visual Materializer,report-runtime,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,full_pbip_generator_all_processes,Full PBIP Generator For All Processes,pbip-runtime,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,powerbi_desktop_log_parser,Power BI Desktop Log Parser,desktop-qa,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,measure_benchmark_engine,Measure Benchmark Engine,dax-performance,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,ai_report_critic_designer_scoring,AI Report Critic / Designer Scoring,design-qa,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,natural_language_dax_explainer,Natural Language DAX Explainer,dax-explainability,planned_with_contract
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,what_if_scenario_generator,What-if Scenario Generator,simulation,planned_with_contract
